Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU24,1287.0,OUT018
FDA22,2748.0,OUT049
FDY35,823.0,OUT046
FDJ15,2873.0,OUT045
NCW18,3438.0,OUT018
FDK56,2717.0,OUT018
FDF44,2156.0,OUT046
FDP51,2060.0,OUT049
FDU22,3325.0,OUT027
FDM28,2929.0,OUT017
NCL42,3835.0,OUT046
FDJ15,1095.0,OUT019
FDI32,1522.0,OUT018
DRL11,2518.0,OUT046
DRO59,933.0,OUT018
FDA07,127.0,OUT019
NCO53,2883.0,OUT013
FDO21,3537.0,OUT045
FDW39,2809.0,OUT045
NCV17,2123.0,OUT013
FDE22,2520.0,OUT046
NCB06,2208.0,OUT018
DRF48,3055.0,OUT017
FDB05,3943.0,OUT013
FDP28,5581.0,OUT027
FDP23,3479.0,OUT046
NCS41,2596.0,OUT018
FDS40,387.0,OUT018
FDA16,3595.0,OUT017
FDN20,2811.0,OUT035
FDF04,5549.0,OUT027
DRG36,2403.0,OUT018
FDW16,1269.0,OUT018
FDU09,1037.0,OUT017
FDW01,2454.0,OUT046
FDB15,4091.0,OUT045
NCJ17,1445.0,OUT049
NCT18,2592.0,OUT018
FDG16,3104.0,OUT018
FDP27,3119.0,OUT017
FDQ44,3405.0,OUT027
FDL50,3513.0,OUT027
FDW57,4333.0,OUT027
FDS34,1915.0,OUT013
NCV30,1117.0,OUT035
FDD26,2692.0,OUT018
FDA03,2329.0,OUT045
FDS27,2871.0,OUT018
FDM12,3047.0,OUT013
NCV42,3195.0,OUT027
NCS41,2902.0,OUT046
FDN56,2020.0,OUT018
DRK59,3681.0,OUT046
NCG18,1642.0,OUT046
NCN26,1973.0,OUT017
FDI60,2533.0,OUT027
NCI43,919.0,OUT049
NCL17,2350.0,OUT049
FDQ19,1971.0,OUT019
FDY43,2764.0,OUT049
FDR36,856.0,OUT049
FDJ58,2869.0,OUT049
DRY23,679.0,OUT045
FDK26,4481.0,OUT027
DRH03,1451.0,OUT045
FDC10,31.0,OUT010
FDD23,3035.0,OUT013
FDP32,1961.0,OUT045
FDO31,1491.0,OUT035
FDQ57,2355.0,OUT013
FDX32,3785.0,OUT027
FDC39,4753.0,OUT027
FDU55,4133.0,OUT046
FDL45,2011.0,OUT013
DRK37,3112.0,OUT049
FDK22,3447.0,OUT013
DRG37,3931.0,OUT027
FDK22,3499.0,OUT017
DRH36,906.0,OUT018
DRC36,2503.0,OUT018
DRE03,2215.0,OUT027
FDF34,3172.0,OUT046
FDZ22,1337.0,OUT046
FDC44,-101.0,OUT010
FDN31,4433.0,OUT027
FDO03,3779.0,OUT017
FDA01,1129.0,OUT049
NCH42,3726.0,OUT049
FDF46,1582.0,OUT018
DRL35,747.0,OUT046
FDW46,1184.0,OUT049
FDB58,2302.0,OUT046
FDD47,2425.0,OUT018
NCO17,1819.0,OUT045
FDJ26,3535.0,OUT017
FDU37,1265.0,OUT045
